"STATION","NAME","DATE","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-11",,"    2",,"0.67",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-12",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-14",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-15",,,,,,"0.38","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-16",,,,,,"0.60","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-19",,"    3",,"0.18",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-20",,,,,,"0.07","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-21",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-22",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-23",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-27",,"    5",,"0.05",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-28",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-29",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-05-30",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-02",,,,,,"0.08","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-03",,,,,,"0.62","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-04",,,,,,"0.16","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-07",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-09",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-14",,"    6",,"1.60",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-15",,,,,,"0.10","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-16",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-17",,,,,,"0.40","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-23",,"    7",,"0.28",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-24",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-25",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-26",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-27",,,,,,"0.12","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-06-30",,"    3",,"0.73",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-01",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-02",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-06",,"    4",,"0.77",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-07",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-09",,,,,,"0.42","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-10",,,,,,"0.01","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-12",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-13",,,,,,"0.24","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-15",,"    2",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-16",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-17",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-07-31",,"   10",,"1.45",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-23",,"   23",,"0.26",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-24",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-25",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-26",,,,,,"1.35","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-27",,,,,,"0.27","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-28",,,,,,"0.07","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-29",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-30",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-08-31",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-01",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-02",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-03",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-04",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-07",,,,,,"0.64","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-09",,,,,,"0.04","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-10",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-11",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-12",,,,,,"1.28","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-15",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-16",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-17",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-18",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-19",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-22",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-23",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-25",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-26",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-27",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-28",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-29",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-09-30",,,,,,"0.35","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-01",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-02",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-03",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-07",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-08",,,,,,"0.62","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-09",,,,,,"0.11","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-14",,"    4",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-15",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-16",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-19",,"    3",,"0.22",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-20",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-21",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-22",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-23",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-24",,,,,,"0.02","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-25",,,,,,"0.70","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-26",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-27",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-10-28",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-04",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-07",,,,,,"0.01","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-08",,,,,,"0.31","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-09",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-10",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-11",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-13",,,,,,"0.35","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-16",,"    2",,"0.80",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-17",,,,,,"0.01","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-18",,,,,,"0.00","0.1",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-19",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-20",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-21",,,,,,"0.03","0.8",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-23",,"    2",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-11-24",,,,,,"0.35","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-01",,"    7",,"0.48",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-02",,,,,,"0.06","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-03",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-04",,,,,,"0.23","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-07",,"    3",,"0.06",,,,"0.5",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-09",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-10",,,,,,"1.48","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-11",,,,,,"0.02","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-12",,,,,,"0.17","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-14",,"    2",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-15",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-16",,,,,,"0.67","2.2",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-17",,,,,,"0.22",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-18",,,,,,"0.01",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-19",,,,,,"0.22",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2008-12-22",,"    3",,"0.65",,,,"0.0",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-14",,"   14",,"2.29",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-15",,,,,,"0.01","0.1",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-22",,"    7",,"0.06",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-23",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-26",,,,,,"0.02","0.5","0.5",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-27",,,,,,"0.70",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-28",,,,,,"2.34",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-29",,,,,,"0.51","2.8","2.8",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-01-31",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-01",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-02",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-03",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-04",,,,,,"0.15","3.0","3.0",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-09",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-10",,,,,,"0.03",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-15",,"    5",,"1.01",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-16",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-17",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-18",,,,,,"0.39",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-19",,,,,,"0.13","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-22",,"    3",,"0.12",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-23",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-24",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-26",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-02-27",,,,,,"0.87",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-02",,,,,,"0.03",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-03",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-04",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-06",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-09",,,,,,"0.08",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-10",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-11",,,,,,"0.12",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-15",,"    4",,"0.48",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-16",,,,,,"0.05",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-17",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-18",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-19",,,,,,"0.13",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-21",,,,,,"0.05",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-03-31",,"   11",,"1.62",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-01",,,,,,"0.35",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-03",,,,,,"1.08",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-04",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-05",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-06",,,,,,"0.54",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-07",,,,,,"0.14","0.1",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-09",,"    2",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-11",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-12",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-13",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-14",,,,,,"0.47",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-17",,"    3",,"0.02",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-18",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-20",,"    2",,"1.43",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-21",,,,,,"0.31",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-22",,,,,,"0.02",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-23",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-27",,"    4",,"0.00",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-28",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-29",,,,,,"0.05",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-04-30",,,,,,"0.01",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-04",,"    4",,"1.29",,,,"0.0",,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-05",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-06",,,,,,"0.01",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-07",,,,,,"0.65",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-08",,,,,,"0.14",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-11",,"    3",,"1.24",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-12",,,,,,"0.00",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-13",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-14",,,,,,"0.20",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-15",,,,,,"0.29",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-18",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-27",,"   12",,"1.26",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-28",,,,,,"0.20",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-29",,,,,,"0.25",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-30",,,,,,"0.30",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-05-31",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-01",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-07",,"    6",,"1.47",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-12",,"    4",,"1.08",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-13",,,,,,"0.02",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-14",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-15",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-16",,,,,,"0.12",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-17",,,,,,"0.10",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-22",,"    5",,"0.35",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-23",,,,,,"0.02",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-24",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-25",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-26",,,,,,"1.86",,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-27",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-28",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-29",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-06-30",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-06",,"    5",,"0.43",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-08",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-09",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-10",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-13",,"    3",,"0.46",,,,,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-14",,,,,,"0.00","0.0",,,,,,,,
"US1KYFY0003","LEXINGTON 3.7 WSW, KY US","2009-07-15",,,,,,"0.00","0.0",,,,,,,,
